爱	Simplified form of 愛.	[{"char":"旡","type":"sound","notes":"The pronunciation of 愛 was similar to 旡 in old Chinese, but they no longer sound similar in modern Mandarin due to historical phonetic changes.","pinyin":"jì","definition":"choke"},{"char":"友","type":"meaning","pinyin":"yǒu","definition":"friend"}]
真	Origin unclear.	[{"char":"匕","type":"unknown","notes":"The purpose of this component is unclear.","pinyin":"bǐ","definition":"spoon; ladle"},{"char":"貝","type":"unknown","notes":"The purpose of this component is unclear.","pinyin":"bèi","definition":"shell"}]
去	Origin unclear. The 口 component is variously explained as (1) an opening to a building or cave that the person is departing from, or (2) an anus, i.e. the orifice through which things leave a person.	[{"char":"大","type":"iconic","notes":"Here used as a pictograph of a person.","pinyin":"dà; dài","definition":"big"},{"char":"口","type":"iconic","notes":"Here used as a pictograph of some sort of opening.","pinyin":"kǒu","definition":"mouth"}]
相	Represents an eye (目) observing a tree (木). Based on the original meaning "observe". The meaning of this character has shifted over time and now means "compare; mutual; each other".	[{"char":"木","type":"meaning","pinyin":"mù","definition":"wood; tree"},{"char":"目","type":"meaning","pinyin":"mù","definition":"eye"}]
想	Phonosemantic compound. 心 represents the meaning and 相 represents the sound.	[{"char":"心","type":"meaning","pinyin":"xīn","definition":"heart"},{"char":"相","type":"sound","pinyin":"xiàng; xiāng","definition":"each other"}]
看	Depicts putting a hand (手) over the eyes (目) and looking (看) into the distance.	[{"char":"手","type":"meaning","pinyin":"shǒu","definition":"hand"},{"char":"目","type":"meaning","pinyin":"mù","definition":"eye"}]
矢	Pictograph of an arrow.	[]
知	Phonosemantic compound. 口 represents the meaning and 矢 represents the sound. The mouth component (口) represents the oral transmission of knowledge.	[{"char":"口","type":"meaning","pinyin":"kǒu","definition":"mouth"},{"char":"矢","type":"sound","pinyin":"shǐ","definition":"arrow"}]
首	Pictograph of a head (hair above an eye).	[{"char":"◎","type":"iconic","notes":"Depicts hair.","pinyin":"xx","definition":"characterless component"},{"char":"目","type":"iconic","pinyin":"mù","definition":"eye"}]
道	Phonosemantic compound. 辶 represents the meaning and 首 represents the sound.	[{"char":"辶","type":"meaning","notes":"辶 is a component form of 辵.","pinyin":"chuò","definition":"walk; move"},{"char":"首","type":"sound","pinyin":"shǒu","definition":"head; first"}]
此	Depicts a person (人) stopping (止), meaning "here".	[{"char":"止","type":"iconic","pinyin":"zhǐ","definition":"(foot); stop"},{"char":"人","type":"iconic","pinyin":"rén","definition":"person"}]
些		[{"char":"此","type":"meaning","pinyin":"cǐ","definition":"this"},{"char":"二","type":"meaning","pinyin":"èr","definition":"two"}]
隹	Pictograph of a short-tailed bird.	[]
誰	Phonosemantic compound. 言 represents the meaning and 隹 represents the sound.	[{"char":"言","type":"meaning","pinyin":"yán","definition":"speech"},{"char":"隹","type":"sound","pinyin":"zhuī","definition":"bird"}]
谁	Phonosemantic compound. 讠 represents the meaning and 隹 represents the sound.	[{"char":"讠","type":"meaning","notes":"讠 is a component form of 言.","pinyin":"yán","definition":"speech"},{"char":"隹","type":"sound","pinyin":"zhuī","definition":"bird"}]
合	Pictograph of two mouths facing each other.	[{"char":"口","type":"iconic","pinyin":"kǒu","definition":"mouth"},{"char":"口","type":"iconic","pinyin":"kǒu","definition":"mouth"}]
會	Origin unclear. Possibly related to 合 (together).	[]
会	Simplified form of 會. Origin unclear. Possibly related to 合 (together).	[]
回	Originally a spiral, conveying the meaning "to turn around".	[]
問	Phonosemantic compound. 口 represents the meaning and 門 represents the sound.	[{"char":"口","type":"meaning","pinyin":"kǒu","definition":"mouth"},{"char":"門","type":"sound","pinyin":"mén","definition":"door; gate"}]
问	Phonosemantic compound. 口 represents the meaning and 门 represents the sound.	[{"char":"口","type":"meaning","pinyin":"kǒu","definition":"mouth"},{"char":"门","type":"sound","pinyin":"mén","definition":"door; gate"}]
頁	Pictograph of a head (首) on top of a person (卩). Means "head" when pronounced xié. Has unrelated meaning "leaf" when pronounced yè, due to this character being adopted as a shorthand form of 葉.	[{"char":"首","type":"iconic","pinyin":"shǒu","definition":"head; first"},{"char":"卩","type":"iconic","pinyin":"jié","definition":"person"}]
页	Simplified form of 頁. Pictograph of a head (首) on top of a person (卩). Means "head" when pronounced xié. Has unrelated meaning "leaf" when pronounced yè, due to this character being adopted as a shorthand form of 葉.	[{"char":"首","type":"iconic","pinyin":"shǒu","definition":"head; first"},{"char":"卩","type":"iconic","pinyin":"jié","definition":"person"}]
世	Three copies of 十 (ten) to make 30, similar to the archaic character 卅 (30). Conveys the meaning "30-year generation", also symbolizing a branching family tree.	[]
枼	Phonosemantic compound. 木 represents the meaning and 世 represents the sound.	[{"char":"木","type":"meaning","pinyin":"mù","definition":"wood; tree"},{"char":"世","type":"sound","pinyin":"shì","definition":"world; era; generation"}]
葉	Phonosemantic compound. 艹 represents the meaning and 枼 represents the sound.	[{"char":"艹","type":"meaning","notes":"艹 is a component form of 艸.","pinyin":"cǎo","definition":"grass"},{"char":"枼","type":"sound","pinyin":"yè","definition":"flat piece of wood"}]
題	Phonosemantic compound. 頁 represents the meaning and 是 represents the sound. The character is based on the original meaning "forehead", which is unrelated to the modern meaning.	[{"char":"頁","type":"meaning","pinyin":"yè; xié","definition":"leaf; page; (head)"},{"char":"是","type":"sound","notes":"The pronunciation of 題 was similar to 是 in old Chinese, but they no longer sound similar in modern Mandarin due to historical phonetic changes.","pinyin":"shì","definition":"is; to be"}]
题	Simplified form of 題. Phonosemantic compound. 頁 represents the meaning and 是 represents the sound. The character is based on the original meaning "forehead", which is unrelated to the modern meaning.	[{"char":"頁","type":"meaning","pinyin":"yè; xié","definition":"leaf; page; (head)"},{"char":"是","type":"sound","notes":"The pronunciation of 題 was similar to 是 in old Chinese, but they no longer sound similar in modern Mandarin due to historical phonetic changes.","pinyin":"shì","definition":"is; to be"}]
什	The character is based on the original meaning "group of ten soldiers", which is unrelated to the modern meaning.	[{"char":"亻","type":"meaning","notes":"亻 is a component form of 人.","pinyin":"rén","definition":"person"},{"char":"十","type":"meaning","pinyin":"shí","definition":"ten"}]
幺	Pictograph of a single twisted thread.	[]
林	Combination of two trees (木).	[{"char":"木","type":"iconic","pinyin":"mù","definition":"wood; tree"},{"char":"木","type":"iconic","pinyin":"mù","definition":"wood; tree"}]
森	Combination of three trees (木).	[{"char":"木","type":"iconic","pinyin":"mù","definition":"wood; tree"},{"char":"木","type":"iconic","pinyin":"mù","definition":"wood; tree"},{"char":"木","type":"iconic","pinyin":"mù","definition":"wood; tree"}]
𣏟	Pictograph of hemp leaves. Visually similar to 林 but not related.	[]
广	Variant form of 宀 (roof). In simplified Chinese 广 is also used to mean "wide", while in traditional Chinese this meaning is written with a separate character 廣.	[]
廣	Phonosemantic compound. 广 represents the meaning and 黃 represents the sound.	[{"char":"广","type":"meaning","pinyin":"guǎng; yǎn","definition":"roof; (simp.) wide"},{"char":"黃","type":"sound","pinyin":"huáng","definition":"yellow"}]
黃	Pictograph of a person with a person with a large belly, representing someone deformed. Based on the original meaning "physically impaired". Later meaning shifted to "yellow; sallow", a skin color associated with illness.	[]
黄	Simplified form of 黃. Pictograph of a person with a person with a large belly, representing someone deformed. Based on the original meaning "physically impaired". Later meaning shifted to "yellow; sallow", a skin color associated with illness.	[]
光	Pictograph of fire on top of a person.	[{"char":"火","type":"iconic","pinyin":"huǒ","definition":"fire"},{"char":"卩","type":"iconic","pinyin":"jié","definition":"person"}]
麻		[{"char":"广","type":"unknown","notes":"The purpose of this component is unclear.","pinyin":"guǎng; yǎn","definition":"roof; (simp.) wide"},{"char":"𣏟","type":"iconic","pinyin":"má","definition":"hemp"}]
么	Variant form of 幺. In simplified Chinese 么 is also used to mean "[particle]", while in traditional Chinese this meaning is written with a separate character 麼.	[]
麼	Phonosemantic compound. 幺 represents the meaning and 麻 represents the sound.	[{"char":"幺","type":"meaning","pinyin":"yāo","definition":"(thread); tiny; one"},{"char":"麻","type":"sound","pinyin":"má","definition":"hemp; flax; sesame"}]
麽	Phonosemantic compound. 么 represents the meaning and 麻 represents the sound. Variant form of 麼.	[{"char":"么","type":"meaning","pinyin":"me; má; ma","definition":"tiny; one; (simp.) [particle]"},{"char":"麻","type":"sound","pinyin":"má","definition":"hemp; flax; sesame"}]
刃	Pictograph of a knife. Similar to 刀 (knife), with an added dot.	[]
忍	Phonosemantic compound. 心 represents the meaning and 刃 represents the sound.	[{"char":"心","type":"meaning","pinyin":"xīn","definition":"heart"},{"char":"刃","type":"sound","pinyin":"rèn","definition":"knife edge"}]
認	Phonosemantic compound. 言 represents the meaning and 忍 represents the sound.	[{"char":"言","type":"meaning","pinyin":"yán","definition":"speech"},{"char":"忍","type":"sound","pinyin":"rěn","definition":"endure; suffer"}]
认	Phonosemantic compound. 讠 represents the meaning and 人 represents the sound.	[{"char":"讠","type":"meaning","notes":"讠 is a component form of 言.","pinyin":"yán","definition":"speech"},{"char":"人","type":"sound","pinyin":"rén","definition":"person"}]
象	Pictograph of an elephant.	[]
為	Pictograph of a hand guiding an elephant to do work (in ancient China elephants were tamed to do work). Based on the meaning "to work; to do".	[{"char":"又","type":"iconic","pinyin":"yòu","definition":"(hand); again"},{"char":"象","type":"iconic","pinyin":"xiàng","definition":"elephant; shape; appearance"}]
爲	Variant form of 為.	[]
为	Simplified form of 為. Pictograph of a hand guiding an elephant to do work (in ancient China elephants were tamed to do work). Based on the meaning "to work; to do".	[{"char":"又","type":"iconic","pinyin":"yòu","definition":"(hand); again"},{"char":"象","type":"iconic","pinyin":"xiàng","definition":"elephant; shape; appearance"}]
多	Pictograph of two identical objects to convey the meaning "many". Not related to 夕 (dusk).	[]
夕	Pictograph of the moon. Used to express "evening" or "night".	[]
隻	Used as a measure word for birds, and some other animals and objects.	[{"char":"隹","type":"meaning","pinyin":"zhuī","definition":"bird"},{"char":"又","type":"meaning","pinyin":"yòu","definition":"(hand); again"}]
只	Origin unclear. In simplified Chinese 只 is also used to mean "[measure word]", while in traditional Chinese this meaning is written with a separate character 隻.	[]
音	Pictograph of sound (represented with one or two horizontal lines) coming from a tongue (舌). In seal script, identical to 言 (speech) except with a dot or line added to the middle of the 口 (mouth) component.	[{"char":"舌","type":"iconic","pinyin":"shé","definition":"tongue"},{"char":"◎","type":"iconic","notes":"Depicts sound coming from the tongue.","pinyin":"xx","definition":"characterless component"}]
戠	Pictograph of some sort of military-purpose object. The modern form of the left component looks like 音 but it is unclear whether or not it is actually related.	[{"char":"音","type":"unknown","notes":"The purpose of this component is unclear.","pinyin":"yīn","definition":"sound; voice"},{"char":"戈","type":"iconic","pinyin":"gē","definition":"dagger-axe"}]
識	Phonosemantic compound. 言 represents the meaning and 戠 represents the sound.	[{"char":"言","type":"meaning","pinyin":"yán","definition":"speech"},{"char":"戠","type":"sound","pinyin":"zhí","definition":"sword; gather"}]
识	Phonosemantic compound. 讠 represents the meaning and 只 represents the sound.	[{"char":"讠","type":"meaning","notes":"讠 is a component form of 言.","pinyin":"yán","definition":"speech"},{"char":"只","type":"sound","pinyin":"zhǐ; zhī","definition":"only; but; (simp.) [measure word]"}]
作	Phonosemantic compound. 亻 represents the meaning and 乍 represents the sound.	[{"char":"亻","type":"meaning","notes":"亻 is a component form of 人.","pinyin":"rén","definition":"person"},{"char":"乍","type":"sound","pinyin":"zhà","definition":"mow; abruptly"}]
卜	Pictograph of a crack on a bone. In ancient China such cracks were used for divination.	[]
攴	Phonosemantic compound. 又 represents the meaning and 卜 represents the sound.	[{"char":"又","type":"meaning","pinyin":"yòu","definition":"(hand); again"},{"char":"卜","type":"sound","pinyin":"bo; bǔ","definition":"to divine"}]
