馕	nǎng; náng	to stuff one's face	to stuff one's face; to eat greedily; a kind of a flat bread
首	shǒu	head, first, chief	head; chief; first (occasion, thing etc); classifier for poems, songs etc
馗	kuí	cheekbone, crossroads, high	cheekbone; crossroads; high
馘	guó	cut off the left ear of the	cut off the left ear of the slain
香	xiāng	fragrant, aromatic, sound	fragrant; sweet smelling; aromatic; savory or appetizing; (to eat) with relish; (of sleep) sound; perfume or spice; joss or incense stick; CL:根[gēn]
馝	bì	fragrance	fragrance
馡	fēi	fragrant	fragrant
馣	yǎn	fragrant odor	fragrant odor
馥	fù	fragrance, scent, aroma	fragrance; scent; aroma
馨	xīn	fragrant	fragrant
马	mǎ; Mǎ	horse	horse; CL:匹[pǐ]; horse or cavalry piece in Chinese chess; knight in Western chess; surname Ma; abbr. for Malaysia 馬來西亞|马来西亚[Mǎ​lái​xī​yà]
驭	yù	to drive, to manage	variant of 御[yù]; to drive; to manage; to control
冯	píng; Féng	to gallop, to assist	to gallop; to assist; to attack; to wade; great; old variant of 憑|凭[píng]; surname Feng
馯	hàn	old variant of 駻	old variant of 駻[hàn]
馲	tuō	camel	camel; Taiwan pr. [luò]
驰	chí	to speed, to run fast	to run fast; to speed; to gallop; to disseminate; to spread
驯	xùn	to tame, to attain gradually	to attain gradually; to tame; Taiwan pr. [xún]
馵	zhù	horse	(horse)
驲	rì	horse for relaying dispatches	horse for relaying dispatches
驴	lǘ	donkey	donkey; CL:頭|头[tóu]; variant of 驢|驴[lǘ]
驳	bó	to refute, variegated	variegated; heterogeneous; to refute; to contradict; to ship by barge; a barge; a lighter (ship); variant of 駁|驳[bó]
𫘝	kuài	fast	fast (horse)
駄	tuó	Japanese variant of 馱|驮	Japanese variant of 馱|驮
駅	yì	Japanese variant of 驛|驿	Japanese variant of 驛|驿[yì]
駆	qū	to gallop	Japanese variant of 驅|驱; to gallop
𬳶	jiǒng	in good condition	in good condition (as a horse)
駋	zhāo	horse	(horse)
驻	zhù	to halt, to stay	to halt; to stay; to be stationed (of troops, diplomats etc)
驽	nú	worn out old horses	worn out old horses
驹	jū	colt	colt
𬳵	pī	horse	(horse)
驵	zǎng	powerful horse	powerful horse
驾	jià; Jià	to harness, to draw, to drive	to harness; to draw (a cart etc); to drive; to pilot; to sail; to ride; your good self; prefixed word denoting respect (polite 敬辞); surname Jia
駗	zhēn	chatter mark	chatter mark
骀	tái	tired, worn out horse	tired; worn out horse
驸	fù	prince consort	prince consort
驶	shǐ	to gallop, to pilot, to sail	to gallop; speedily; to proceed to; to pilot (ship, plane etc); to sail
駜	bì	strong horse	strong horse
驼	tuó	camel, hump or hunchbacked	hump or hunchbacked; camel; variant of 駝|驼[tuó]
驷	sì	team of 4 horses	team of 4 horses
駠	liú	old variant of 騮|骝	old variant of 騮|骝[liú]
骈	pián; Pián	to pull side by side	(of a pair of horses) to pull side by side; to be side by side; to be fused together; parallel (literary style); surname Pian
𬳽	shēn	large crowd	large crowd
駬	ěr	horse	(horse)
骇	hài	to astonish, to startle	to astonish; to startle; to hack (computing, loanword)
駯	zhū	black muzzle	black muzzle (of a horse)
骃	yīn	iron-gray	iron-gray (horse)
骆	luò; Luò	camel	camel; white horse with a black mane (archaic); surname Luo
駴	xiè	thunderous beating of drums	thunderous beating of drums
駵	liú	old variant of 騮|骝	old variant of 騮|骝[liú]
骎	qīn	fleet horse	fleet horse
駹	máng	black horse with a white face	black horse with a white face
駻	hàn	fierce, wild	(of horse) fierce; wild
駽	xuàn	gray	gray
駾	tuì	approach at swift gallop	approach at swift gallop (on horses)
骏	jùn	spirited horse	spirited horse
骋	chěng	to hasten, to run, to gallop	to hasten; to run; to open up; to gallop
骍	xīng	bay horse	horse (or cattle) of reddish color; bay horse
騃	ái	stupid, idiotic	stupid; idiotic
𫘧	lù	horse	(horse)
骓	Zhuī; zhuī	surname Zhui	surname Zhui; (literary) piebald horse
騆	zhōu	divine horse	divine horse
騇	shè	mare, female horse	mare; female horse
騉	kūn	fine horse	fine horse
騋	lái	mare	mare
骔	zōng	variant of 騣|鬃	variant of 騣|鬃[zōng]
骒	kè	mare, jenny	mare; jenny
骑	qí; jì	to ride, to sit astride	to ride (an animal or bike); to sit astride; classifier for saddle-horses; (Taiwan) saddle horse; mounted soldier
骐	qí	piebald horse	piebald horse; used for 麒[qí], mythical unicorn
验	yàn	to examine, to test, to check	to examine; to test; to check; variant of 驗|验[yàn]
騑	fēi	horse, side horse	side horse (in a team of harnessed horses); horse
騒	sāo	Japanese variant of 騷|骚	Japanese variant of 騷|骚
験	yàn	Japanese variant of 驗|验	Japanese variant of 驗|验
騕	yǎo	name of a fabulous horse	name of a fabulous horse
骛	wù	fast, greedy, run rapidly	fast; greedy; run rapidly
騗	piàn	to get on a horse by swinging	old variant of 騙|骗[piàn]; to get on a horse by swinging one leg over
騘	cōng	old variant of 驄|骢	old variant of 驄|骢[cōng]
骗	piàn	to cheat, to swindle	to cheat; to swindle; to deceive; to get on (a horse etc) by swinging one leg over
𫘨	tí	spirited horse	spirited horse
騢	xiá	horse	(horse)
鬃	zōng	bristles, horse's mane	bristles; horse's mane; disheveled hair; variant of 鬃[zōng]
骙	kuí	powerful, strong	(of a horse) powerful; strong
䯄	guā	piebald horse	piebald horse
骞	qiān	defective, raise	defective; raise
骘	zhì	to rise, to arrange	a stallion; to rise; to arrange; to stabilize; to differentiate; to judge
骝	liú	bay horse with black mane	bay horse with black mane
腾	téng	to soar, to gallop, to prance	to soar; to gallop; to prance; to turn over; to vacate; to clear
𫘪	yuán	chestnut horse with white	chestnut horse with white belly
驺	Zōu; zōu	groom or chariot driver	surname Zou; groom or chariot driver employed by a noble (old)
骚	sāo	trouble, disturbance, rumpus	trouble; disturbance; rumpus; flirty; coquettish; abbr. for 離騷|离骚[Lí​Sāo]; literary writings; smell of urine; foul smell; male (animal) (dialect)
骟	shàn	to geld	to geld
騺	zhì	heavy horse, plodding	heavy horse; horse unable to move because of twisted leg; plodding
骡	luó	mule	mule; CL:匹[pǐ],頭|头[tóu]; variant of 騾|骡[luó]
蓦	mò	suddenly, leap on or over	leap on or over; suddenly
骜	ào	untamed, headstrong	a noble steed (literary); (of a horse) untamed; (fig.) (of a person) headstrong; Taiwan pr. [áo]
骖	cān	outside horses of a team of 4	outside horses of a team of 4
骠	piào	white horse	white horse
骢	cōng	buckskin horse	buckskin horse
驆	bì	used in transliterating	used in transliterating Buddhist books
驈	yù	black horse with white legs	black horse with white legs
骅	huá	chestnut horse	chestnut horse
骕	sù	see 驌驦|骕骦	see 驌驦|骕骦[sù​shuāng]
骁	xiāo	brave, strong, good horse	brave; good horse; strong
𬴊	lín	variant of 麟 , female unicorn	variant of 麟[lín], female unicorn
骣	chǎn	horse without saddle	horse without saddle
驒	tuó	horse	(horse)
驔	tán	black horse	black horse
骄	jiāo	proud, arrogant	proud; arrogant
驖	tiě	dark brown horse	dark brown horse
驙	zhān	horse	(horse)
惊	jīng	to startle, to be scared	to startle; to be frightened; to be scared; alarm
驿	yì	post horse, relay station	post horse; relay station
骤	zhòu	sudden, unexpected, abrupt	sudden; unexpected; abrupt; suddenly; Taiwan pr. [zòu]
骧	xiāng	to raise, to hold high	(literary) to run friskily (of a horse); to raise; to hold high
骥	jì	thoroughbred horse	thoroughbred horse; refined and virtuous
骦	shuāng	see 驌驦|骕骦	see 驌驦|骕骦[sù​shuāng]
骊	lí	black horse, jet steed	black horse; jet steed; good horse; legendary black dragon
骉	biāo	a horde of horses	a horde of horses
骨	gǔ	bone	bone
骫	wěi	crooked, be bent	be bent; crooked (of bones)
骭	gàn	shinbone	shinbone
肮	āng	dirty, filthy	dirty; filthy
骰	tóu	dice	dice
骱	xiè	joint of bones	joint of bones
骴	cī	a putrid carcass	a putrid carcass
骶	dǐ	sacrum	sacrum (anatomy); bone forming the base of the spinal column
骷	kū	skeleton	skeleton
骸	hái	bones of the body	bones of the body
骺	hóu	epiphysis	epiphysis (end of a long bone)
骼	gé	skeleton	skeleton
骾	gěng	blunt, unyielding, fish bones	blunt; fish bones; unyielding
髀	bì	buttocks, thigh	buttocks; thigh
髁	kē	condyles	condyles
髂	qià	ilium	ilium; outermost bone of the pelvic girdle; Taiwan pr. [kà]
髄	suǐ	variant of 髓	variant of 髓[suǐ]
髆	bó	shoulder blade	shoulder blade
髍	mó	paralysis of one side of the	paralysis of one side of the body
髎	liáo	space between two joints	(literary) hip bone; (TCM) space between two joints
髅	lóu	skull	skull
髇	xiāo	sound of arrows	(onom.) sound of arrows
髑	dú	skull	skull
髓	suǐ	marrow, essence, quintessence	marrow; essence; quintessence; pith (soft interior of plant stem)
体	tǐ	body, form, style, system	body; form; style; system; substance; to experience; aspect (linguistics)
髌	bìn	kneecapping	kneecapping; to cut or smash the kneecaps as corporal punishment
髋	kuān	pelvis, pelvic	pelvis; pelvic
高	gāo; Gāo	high, tall, loud, your	high; tall; above average; loud; your (honorific); surname Gao
髙	gāo	variant of 高	variant of 高[gāo]
髝	láo	see 髝髞	see 髝髞[láo​sào]
髞	sào	high, imposing, eminent	high; imposing; eminent
髟	biāo	hair, shaggy	hair; shaggy
髠	kūn	variant of 髡	variant of 髡[kūn]
髡	kūn	scalping	scalping; to make the head bald (as corporal punishment)
髢	dí	old variant of 鬄	old variant of 鬄[dí]
髣	fǎng	seemingly	seemingly
髯	rán	beard, whiskers	beard; whiskers; old variant of 髯[rán]
髦	máo	bang, fashionable, mane	bang (hair); fashionable; mane
髧	dàn	long hair	long hair
髨	kūn	old variant of 髡	old variant of 髡[kūn]
髩	bìn	old variant of 鬢|鬓	old variant of 鬢|鬓[bìn]
髪	fà	Japanese variant of 髮|发	Japanese variant of 髮|发
髫	tiáo	literary hair hanging down in	(literary) hair hanging down in front (children's hairstyle)
髭	zī	mustache	mustache
髲	pì	a wig	a wig
髳	máo	bang, fashionable, mane	bang (hair); fashionable; mane
髹	xiū	to lacquer, red lacquer	red lacquer; to lacquer
髺	kuò	hair rolled up in a bun	hair rolled up in a bun
髻	jì	hair rolled up in a bun	hair rolled up in a bun, topknot
髽	zhuā	dress the hair	dress the hair
髾	shāo	long hair, tail of a comet	tail of a comet; long hair
鬁	lì	bald, scabby	bald; scabby
鬄	dí; tì	wig	wig; Taiwan pr. [tì]; old variant of 剃[tì]
鬅	péng	disheveled	disheveled
鬈	quán	to curl, curled	to curl; curled
鬋	jiān	to hang down	to hang down (hair)
鬎	là	bald, scabby	bald; scabby
鬏	jiū	bun	bun (of hair)
鬐	qí	dorsal fins, horse's mane	dorsal fins; horse's mane
鬑	lián	hanging temple hair	hanging temple hair
鬒	zhěn	bushy black hair	bushy black hair
鬖	sān	wild hair	wild hair
鬗	màn	pretty hair, head ornaments	head ornaments; pretty hair
鬘	mán	beautiful	(of woman's hair) beautiful; flower garland worn as an ornament
鬙	sēng	unkempt, short hair	short hair; unkempt
鬟	huán	a knot of hair on top of head	a knot of hair on top of head
鬠	kuài	to make a top knot	to make a top knot
鬓	bìn	temples, hair on the temples	temples; hair on the temples
鬣	liè	bristles, mane	bristles; mane
阋	xì	to argue, to quarrel	to argue; to quarrel
鬫	kàn	to roar, to growl	variant of 闞|阚[kàn]; to roar; to growl
鬬	dòu	variant of 鬥|斗	variant of 鬥|斗[dòu]
阄	jiū	lots, lot	lots (to be drawn); lot (in a game of chance)
鬯	chàng	sacrificial spirit	sacrificial spirit
鬲	gé; Gé; lì	earthen pot, iron cauldron	earthen pot; iron cauldron; surname Ge; ancient ceramic three-legged vessel used for cooking with cord markings on the outside and hollow legs
鬴	fǔ	variant of 釜	variant of 釜[fǔ]
鬵	qián	cauldron, big iron pot	big iron pot; cauldron; variant of 甑[zèng], rice pot
鬷	zōng	kettle on legs	kettle on legs
鬻	yù	to sell, esp. in strained	to sell, esp. in strained circumstances
鬼	guǐ	ghost, demon, terrible	ghost; demon; terrible; damnable; clever; sly; crafty; (suffix for sb with a certain vice or addiction etc); one of the 28 constellations
魀	gà	old variant of 尬	old variant of 尬[gà]
魁	kuí	head, outstanding, exceptional	chief; head; outstanding; exceptional; stalwart
魃	bá	drought demon	drought demon
魄	pò	soul	soul; mortal soul, i.e. attached to the body
魅	mèi	to charm, demon, magic	demon; magic; to charm
魆	xù	beguile, suddenly	beguile; suddenly
魈	xiāo	elf, demon	elf; demon
魊	yù	ghost of a child	ghost of a child
魋	tuí	Japanese brown bear	Japanese brown bear
魌	qī	mask of a god used in	mask of a god used in ceremonies to exorcise demons and drive away pestilence; (archaic) ugly
魍	wǎng	elf, sprite	elf; sprite
魉	liǎng	sprite, fairy	sprite; fairy
魏	Wèi; wèi	name of vassal state of Zhou	surname Wei; name of vassal state of Zhou dynasty from 661 BC in Shanxi, one of the Seven Hero Warring States; Wei state, founded by Cao Cao 曹操, one of the Three Kingdoms from the fall of the Han; the Wei dynasty 221-265...
魑	chī	mountain demon	mountain demon
魔	mó	devil, magic	devil; magic
魖	xū	black	black; see 黑魖魖[hēi​xū​xū]
魇	yǎn	to have a nightmare	to have a nightmare
鱼	yú; Yú	fish	fish; CL:條|条[tiáo],尾[wěi]; surname Yu
鱽	dāo	Coilia ectenes	Coilia ectenes
𫚉	hóng	ray	ray (fish); Taiwan pr. [hōng]
魠	tuō	see 土魠魚|土魠鱼	see 土魠魚|土魠鱼[tǔ​tuō​yú]
魣	yú	perch	perch
魦	shā	shark family, including some	shark family, including some rays and skates
鲀	tún	pufferfish	pufferfish (family Tetraodontidae)
魬	fǎn	sole or flounder	sole or flounder
魭	yuán	old variant of 黿|鼋	old variant of 黿|鼋[yuán]
鲁	Lǔ; lǔ	vassal state during the Zhou	surname Lu; Shandong Province 山東省|山东省[Shān​dōng​Shěng]; vassal state during the Zhou Dynasty (1066-221 BC) in modern day Shandong Province; crass; stupid; rude
鲂	fáng	bream, Zeus japanicus	bream; Zeus japanicus
魵	fén	shrimp	shrimp
鱿	yóu	cuttlefish	cuttlefish
魸	piàn	catfish	catfish
𬶍	tuó	catfish, a kind of small fish	catfish; a kind of small fish; Chinese alligator
鲅	bà	see 鮁魚|鲅鱼	see 鮁魚|鲅鱼[bà​yú]
鲆	píng	sole, family of flatfish	family of flatfish; sole
𫚖	jì	fish	(fish)
鲧	Gǔn	variant of 鯀|鲧	variant of 鯀|鲧[Gǔn]; Gun, mythical father of Yu the Great 大禹[Dà​Yǔ]
鲏	pí	see 鰟鮍|鳑鲏, small carp	see 鰟鮍|鳑鲏, small carp
鲇	nián	sheatfish, oriental catfish	sheatfish (Parasilurus asotus); oriental catfish; see also 鯰|鲶[nián]
鲐	tái	mackerel, Pacific mackerel	mackerel; Pacific mackerel (Pneumatophorus japonicus)
鲍	Bào; bào	abalone	surname Bao; abalone
鲋	fù	silver carp	silver carp
鲊	zhǎ	salted fish	salted fish; dish made with ground vegetables, flour and other condiments
鲒	jié	oyster	oyster
鲘	hòu	see 鱯|鳠	see 鱯|鳠[hù]
鲕	ér	caviar, fish roe	caviar; fish roe
𩽾	ān	see 鮟鱇|𩽾𩾌	see 鮟鱇|𩽾𩾌[ān​kāng]
𬶏	wéi	a kind of shad with a head	a kind of shad with a head like a sturgeon
䲟	yìn	shark sucker	shark sucker (Echeneis naucrates)
鲖	tóng	snakefish	snakefish
鮨	qí	sushi, grouper	sushi; grouper (Portuguese: garoupa); Epinephelus septemfasciatus
鲔	wěi	little tuna	little tuna; Euthynnus alletteratus
鲛	jiāo	see 鮫魚|鲛鱼	see 鮫魚|鲛鱼[jiāo​yú]
鲑	guī	trout, salmon	trout; salmon
鲪	jūn	Sebastodes guntheri	Sebastodes guntheri
𩾃	miǎn	otolithoidesmiiuy	Sciaena albiflora; otolithoidesmiiuy
鲝	zhǎ	variant of 鮓|鲊	variant of 鮓|鲊[zhǎ]; variant of 苲[zhǎ]
鮿	zhé	fresh-water fish	(fresh-water fish)
